Token ID,Name,Status,Legend,Background,Background Points,Skin,Skin Points,Type,Type Points,Body,Body Points,Mouth,Mouth Points,Eyes,Eyes Points,Head,Head Points,Special,Special Points,Trait Subtotal,Collection Score,Status Bonus,Total UglyPoints,Overall Rank,Collection Rank,Scoring Tier
3795,Squig #3795,Reloaded,,Grey,60,Brown Elf,80,Squig Elf,80,Airplane Emergency Vest,105,Open,70,Cyclops,65,Blonde Hair Bandana,90,None,0,550,550,0,550,3760,3487,Reloaded
3796,Squig #3796,Reloaded,,Orange Boom,70,Brown Elf,80,Squig Elf,80,Prison,90,Neutral,65,Triple,65,Afro Brown,100,None,0,550,550,0,550,3760,3487,Reloaded
3797,Squig #3797,Reloaded,,Purple,60,Dark Brown,70,Squig,75,Beavis Tee,105,Tongue,80,Cyclops Lashes,65,Ice Cream,110,None,0,565,565,0,565,3212,2713,Reloaded
3798,Squig #3798,Reloaded,,Green Portal,80,Beige Elf,80,Squig Elf,80,Cowboy Green,100,Smile,70,Angry Triple,75,Bear Fur Hat,105,None,0,590,590,0,590,2328,1522,Reloaded
3799,Squig #3799,Reloaded,,Pink Boom,70,Amphibian Purple,105,Amphibian,110,Flowers Shirt,95,Tape,90,Cyclops Lashes,65,Bald,95,None,0,630,630,0,630,1477,321,Reloaded
3800,Squig #3800,Reloaded,,Grey Boom,70,Beige,70,Squig,75,Iridescent Shirt,110,Sewn,90,Sleepy Triple,75,Black Cap,90,Multi Earring,25,605,605,0,605,1936,962,Reloaded
3801,Squig #3801,Reloaded,,Green,60,Beige Elf,80,Squig Elf,80,Multi Overalls,90,Sad,70,Bionic Lashes,80,Black Cap,90,Ugly Necklace,40,590,590,0,590,2328,1522,Reloaded
3802,Squig #3802,Reloaded,,Yellow Splash,70,Beige,70,Squig,75,Black Tank,80,Neutral,65,Angry Cyclops,70,Pink Cowboy,100,Gold Earring,20,550,550,0,550,3760,3487,Reloaded
3803,Squig #3803,Reloaded,,Purple Splash,70,Green,80,Squig,75,Black Tee,85,Smile,70,Sleepy Triple,75,Blonde Hair Bandana,90,None,0,545,545,0,545,3920,3709,Reloaded
3804,Squig #3804,Reloaded,,Purple Splash,70,Beige Elf,80,Squig Elf,80,Ugly Varsity Purple,95,Mustache,85,Triple,65,Goggles,120,None,0,595,595,0,595,2191,1327,Reloaded
3805,Squig #3805,Reloaded,,Light Blue Boom,70,Dark Robot,110,Robot,120,Born Ugly Tee,85,Neutral,65,Anger Cyclops,75,Bald,95,None,0,620,620,0,620,1611,517,Reloaded
3806,Squig #3806,Reloaded,,Orange Splash,70,Crystal Elf,115,Squig Elf,80,Native Shirt,95,Oh,70,Bionic Lashes,80,Bald,95,Green Laser,50,655,655,0,655,1313,85,Reloaded
3807,Squig #3807,Reloaded,,Light Blue,60,Dark Brown Elf,80,Squig Elf,80,Ugly Hockey Jersey,100,Sad,70,Triple,65,Pink Bowl,85,Monocle,40,580,580,0,580,2630,1928,Reloaded
3808,Squig #3808,Reloaded,,Grey,60,Purple,80,Squig,75,Blue Overalls,90,Blue Tongue,85,Suspect Cyclops,80,Bandana,100,None,0,570,570,0,570,3009,2450,Reloaded
3809,Squig #3809,Reloaded,,Grey Portal,80,Brown Elf,80,Squig Elf,80,Borat,105,Smile,70,Anger Cyclops,75,Pink Bowl,85,None,0,575,575,0,575,2816,2189,Reloaded
3810,Squig #3810,Reloaded,,Light Blue,60,Dark Brown Elf,80,Squig Elf,80,Black Tee,85,Tongue,80,Angry Cyclops Lashes,75,Green Cap,90,None,0,550,550,0,550,3760,3487,Reloaded
3811,Squig #3811,Reloaded,,Pink Portal,80,Dark Brown,70,Squig,75,Red Tracksuit,90,Oh,70,Triple Lashes,65,Pink Ugly Cap,95,None,0,545,545,0,545,3920,3709,Reloaded
3812,Squig #3812,Reloaded,,Orange,60,Beige Elf,80,Squig Elf,80,Black Tee Yellow Bandana,90,Neutral,65,Suspect Cyclops,80,Knife,115,None,0,570,570,0,570,3009,2450,Reloaded
3813,Squig #3813,Reloaded,,Pink,60,Green,80,Squig,75,Born Ugly Tee,85,Sad,70,Surgery,85,Green Ugly Cap,85,None,0,540,540,0,540,4073,3927,Reloaded
3814,Squig #3814,Reloaded,,Sky,80,Purple Elf,85,Squig Elf,80,White Suit,95,Sewn,90,Triple Lashes,65,Dragon Ball Hair,130,None,0,625,625,0,625,1537,403,Reloaded
3815,Squig #3815,Reloaded,,Purple Portal,80,Dark Robot,110,Robot,120,Blue Surf Lycra,90,Sad,70,Angry Cyclops,70,Purple Punk,90,None,0,630,630,0,630,1477,321,Reloaded
3816,Squig #3816,Reloaded,,Orange,60,Green,80,Squig,75,Flowers Shirt,95,Smile,70,Suspect Cyclops,80,Blonde Pigtails,95,None,0,555,555,0,555,3577,3233,Reloaded
3817,Squig #3817,Reloaded,,Grey Splash,70,Beige,70,Squig,75,Dog Tank,85,Revive Pill,95,Angry Triple Lashes,75,Afro Blonde,95,None,0,565,565,0,565,3212,2713,Reloaded
3818,Squig #3818,Reloaded,,Pink Splash,70,Crystal,110,Squig,75,XRay Tee,100,Neutral,65,Angry Cyclops,70,White Backwards Cap,95,None,0,585,585,0,585,2479,1724,Reloaded
3819,Squig #3819,Reloaded,,Pink Splash,70,Beige,70,Squig,75,Black Jacket,90,Neutral,65,Triple Lashes,65,Mono Pigtail,105,Gold Earring,20,560,560,0,560,3390,2969,Reloaded
3820,Squig #3820,Reloaded,,Purple Boom,70,Purple,80,Squig,75,Pink Jacket,90,Toothless,75,Sleepy Triple,75,Cowboy,95,None,0,560,560,0,560,3390,2969,Reloaded
3821,Squig #3821,Reloaded,,Green Portal,80,Beige Elf,80,Squig Elf,80,Pink Hoodie,85,Revive Pill,95,Triple,65,Brown Pigtails,95,None,0,580,580,0,580,2630,1928,Reloaded
3822,Squig #3822,Reloaded,,Grey Boom,70,Beige,70,Squig,75,Green Tee,85,Afraid,70,Angry Triple,75,Ski Goggles,110,Multi Earring,25,580,580,0,580,2630,1928,Reloaded
3823,Squig #3823,Reloaded,,Grey Splash,70,Dark Brown Elf,80,Squig Elf,80,Black Hoodie,85,Open,70,Cyclops,65,Boom Bucket,115,None,0,565,565,0,565,3212,2713,Reloaded
3824,Squig #3824,Reloaded,,Yellow,60,Zombie,100,Zombie,110,Red Bathrobe,95,Neutral,65,Anger Cyclops,75,Pink Ugly Cap,95,Gold Earring,20,620,620,0,620,1611,517,Reloaded
3825,Squig #3825,Reloaded,,Purple,60,Crystal Elf,115,Squig Elf,80,Anti GM GM Club Tee,100,Sad,70,Suspect Cyclops,80,Hockey Helmet,115,None,0,620,620,0,620,1611,517,Reloaded
3826,Squig #3826,Reloaded,,Purple,60,Beige,70,Squig,75,Beige Jacket,90,Neutral,65,Cyclops Lashes,65,Brown Hair Bandana,95,None,0,520,520,0,520,4406,4391,Reloaded
3827,Squig #3827,Reloaded,,Light Blue,60,Brown Elf,80,Squig Elf,80,White Tee Red Bandana,90,Sad,70,Anger Cyclops,75,Brown Mullet,120,None,0,575,575,0,575,2816,2189,Reloaded
3828,Squig #3828,Reloaded,,Orange Boom,70,Robot,105,Robot,120,Jedi,100,Mustache,85,Eye Patch,90,Nurse,95,None,0,665,665,0,665,1297,60,Reloaded
3829,Squig #3829,Reloaded,,Green Splash,70,Amphibian Green,110,Amphibian,110,Black Tank,80,Toothless,75,Cyclops Lashes,65,Mono Pigtail,105,None,0,615,615,0,615,1715,658,Reloaded
3830,Squig #3830,Reloaded,Red Yeti,,0,,0,,0,,0,,0,,0,,0,,0,0,1000,0,1000,6,1,Reloaded Legendary
3831,Squig #3831,Reloaded,,Purple,60,Dark Brown,70,Squig,75,White Suit,95,Neutral,65,Cyclops,65,Dread Cap,115,None,0,545,545,0,545,3920,3709,Reloaded
3832,Squig #3832,Reloaded,,Orange,60,Brown,70,Squig,75,Cowboy Green,100,Open,70,Cyclops,65,Grey Boom Bucket,105,None,0,545,545,0,545,3920,3709,Reloaded
3833,Squig #3833,Reloaded,,Grey Boom,70,Beige,70,Squig,75,Varsity Green,95,Duck,95,Cyclops,65,Blue Ugly Cap,95,None,0,565,565,0,565,3212,2713,Reloaded
3834,Squig #3834,Reloaded,,Grey Boom,70,Beige Elf,80,Squig Elf,80,Blue Surf Lycra,90,Giant Tongue,90,Sleepy Triple,75,Green Ugly Cap,85,Piranha,50,620,620,0,620,1611,517,Reloaded
3835,Squig #3835,Reloaded,,Pink,60,Green Elf,85,Squig Elf,80,Ugly Football Club Black,95,Afraid,70,Angry Cyclops,70,Captain,105,None,0,565,565,0,565,3212,2713,Reloaded
3836,Squig #3836,Reloaded,,Pink,60,Purple Elf,85,Squig Elf,80,Beavis Tee,105,Tape,90,Cyclops Lashes,65,Purple Punk,90,None,0,575,575,0,575,2816,2189,Reloaded
3837,Squig #3837,Reloaded,,Pink,60,Crystal,110,Squig,75,Pink Hoodie,85,Open,70,Cyclops Lashes,65,White Bowl,95,None,0,560,560,0,560,3390,2969,Reloaded
3838,Squig #3838,Reloaded,,Light Blue,60,Beige,70,Squig,75,White Army Tee,95,Ugly Candy,105,Anger Cyclops,75,Green Mountie,105,None,0,585,585,0,585,2479,1724,Reloaded
3839,Squig #3839,Reloaded,,Orange,60,Brown Elf,80,Squig Elf,80,Army Tee,95,Oh,70,Bionic,80,Black Backwards Cap,95,Yellow Laser,55,615,615,0,615,1715,658,Reloaded
3840,Squig #3840,Reloaded,,Grey Boom,70,Brown,70,Squig,75,Pink Surf Lycra,90,Gold Giant Tongue,100,Cyclops,65,Bow,90,None,0,560,560,0,560,3390,2969,Reloaded
3841,Squig #3841,Reloaded,,Yellow,60,Brown Elf,80,Squig Elf,80,Black Sweat,80,Mustache,85,Cyclops Lashes,65,Black Cap,90,Sad Necklace,35,575,575,0,575,2816,2189,Reloaded
3842,Squig #3842,Reloaded,,Light Blue Splash,70,Beige,70,Squig,75,Ugly Long Tee,95,Oh,70,Angry Cyclops,70,Sombrero,110,None,0,560,560,0,560,3390,2969,Reloaded
3843,Squig #3843,Reloaded,,Green Portal,80,Beige Elf,80,Squig Elf,80,XRay Tee,100,Afraid,70,Triple Lashes,65,Goggles,120,None,0,595,595,0,595,2191,1327,Reloaded
3844,Squig #3844,Reloaded,,Light Blue Boom,70,Green,80,Squig,75,Born Ugly Tank Yellow,90,Afraid,70,Cyclops Lashes,65,White Backwards Cap,95,None,0,545,545,0,545,3920,3709,Reloaded
3845,Squig #3845,Reloaded,,Yellow,60,Purple,80,Squig,75,Gold Bralette,120,Toothless,75,Triple Lashes,65,Dennis Blonde,110,None,0,585,585,0,585,2479,1724,Reloaded
3846,Squig #3846,Reloaded,,Green Splash,70,Dark Brown,70,Squig,75,Green Polo,90,Duck,95,Angry Triple,75,Lobby,110,Nouns Glasses,45,630,630,0,630,1477,321,Reloaded
3847,Squig #3847,Reloaded,,Pink,60,Zombie,100,Zombie,110,Black Tee Yellow Bandana,90,Neutral,65,Angry Triple,75,Blindfoil,120,None,0,620,620,0,620,1611,517,Reloaded
3848,Squig #3848,Reloaded,,Light Blue,60,Dark Brown,70,Squig,75,Pink Surf Lycra,90,Sewn,90,Triple,65,Ugly Pale Ale,105,None,0,555,555,0,555,3577,3233,Reloaded
3849,Squig #3849,Reloaded,,Yellow,60,Purple Elf,85,Squig Elf,80,Super Ugly,110,Neutral,65,Angry Triple Lashes,75,Pink Sunhat,90,None,0,565,565,0,565,3212,2713,Reloaded
3850,Squig #3850,Reloaded,,Light Blue Splash,70,Gold,105,Squig,75,Green Tee,85,Neutral,65,Cyclops,65,Yellow Sunhat,95,None,0,560,560,0,560,3390,2969,Reloaded
3851,Squig #3851,Reloaded,,Pink Splash,70,Beige,70,Squig,75,Purple Hoodie,85,Smile,70,Angry Cyclops,70,Headphones,105,None,0,545,545,0,545,3920,3709,Reloaded
3852,Squig #3852,Reloaded,,Purple,60,Amphibian Purple,105,Amphibian,110,Varsity Green,95,Smile,70,Angry Triple,75,Purple Punk,90,None,0,605,605,0,605,1936,962,Reloaded
3853,Squig #3853,Reloaded,,Yellow Splash,70,Brown,70,Squig,75,Purple Tee,80,Afraid,70,Cyclops,65,Blonde Pigtails,95,Ugly Necklace,40,565,565,0,565,3212,2713,Reloaded
3854,Squig #3854,Reloaded,,Purple,60,Dark Brown,70,Squig,75,Black Tee Yellow Bandana,90,Smile,70,Cyclops Lashes,65,Dread Cap,115,None,0,545,545,0,545,3920,3709,Reloaded
3855,Squig #3855,Reloaded,,Yellow,60,Beige,70,Squig,75,Triangle Longue Tee,85,Smile,70,Bionic Lashes,80,Pink Sunhat,90,None,0,530,530,0,530,4307,4255,Reloaded
3856,Squig #3856,Reloaded,,Green Splash,70,Amphibian Green,110,Amphibian,110,White Tee Red Bandana,90,Open,70,Triple,65,Black Backwards Cap,95,None,0,610,610,0,610,1818,810,Reloaded
3857,Squig #3857,Reloaded,,Yellow Portal,85,Crystal Elf,115,Squig Elf,80,Fisherman Multi,95,Sad,70,Angry Cyclops Lashes,75,Purple Punk,90,None,0,610,610,0,610,1818,810,Reloaded
3858,Squig #3858,Reloaded,,Grey,60,Purple,80,Squig,75,Yellow Puffy,90,Tape,90,Angry Cyclops Lashes,75,Bandana,100,None,0,570,570,0,570,3009,2450,Reloaded
3859,Squig #3859,Reloaded,,Grey,60,Purple Elf,85,Squig Elf,80,Black Astronaut,110,Open,70,Cyclops Lashes,65,Bunny,115,None,0,585,585,0,585,2479,1724,Reloaded
3860,Squig #3860,Reloaded,,Pink Portal,80,Dark Brown Elf,80,Squig Elf,80,Ugly Football Club Black,95,Mustache,85,Angry Triple Lashes,75,Batmask,130,None,0,625,625,0,625,1537,403,Reloaded
3861,Squig #3861,Reloaded,,Yellow,60,Purple Elf,85,Squig Elf,80,Jedi,100,Neutral,65,Cyclops,65,Bald,95,None,0,550,550,0,550,3760,3487,Reloaded
3862,Squig #3862,Reloaded,,Yellow,60,Purple Elf,85,Squig Elf,80,Black Sweat,80,Giant Tongue,90,Angry Cyclops Lashes,75,Flowers,105,Parakeet,45,620,620,0,620,1611,517,Reloaded
3863,Squig #3863,Reloaded,,Purple,60,Dark Brown,70,Squig,75,Cowboy Red,90,Sewn,90,Triple,65,Green Mountie,105,None,0,555,555,0,555,3577,3233,Reloaded
3864,Squig #3864,Reloaded,,Orange Portal,80,Brown,70,Squig,75,Baseball Jersey Blue,90,Mustache,85,Anger Cyclops,75,Brain Bucket,110,Gold Earring,20,605,605,0,605,1936,962,Reloaded
3865,Squig #3865,Reloaded,,Yellow Boom,70,Brown Elf,80,Squig Elf,80,Blue Overalls,90,Smile,70,Sleepy Triple,75,Black Backwards Cap,95,None,0,560,560,0,560,3390,2969,Reloaded
3866,Squig #3866,Reloaded,,Pink Splash,70,Dark Brown,70,Squig,75,Triangle Longue Tee,85,Smile,70,Angry Cyclops,70,Brown Hair Bandana,95,None,0,535,535,0,535,4193,4092,Reloaded
3867,Squig #3867,Reloaded,,Light Blue Splash,70,Amphibian Red,105,Amphibian,110,Chain,95,Toothless,75,Cyclops,65,Nurse,95,None,0,615,615,0,615,1715,658,Reloaded
3868,Squig #3868,Reloaded,,Light Blue,60,Amphibian Purple,105,Amphibian,110,Purple Hoodie,85,Neutral,65,Triple,65,Yellow Punk,85,None,0,575,575,0,575,2816,2189,Reloaded
3869,Squig #3869,Reloaded,,Green,60,Gold,105,Squig,75,Green Tee,85,Open,70,Triple Lashes,65,Blonde Pigtails,95,None,0,555,555,0,555,3577,3233,Reloaded
3870,Squig #3870,Reloaded,,Sky,80,Green Elf,85,Squig Elf,80,Native Shirt,95,Afraid,70,Angry Cyclops Lashes,75,Green Ugly Cap,85,None,0,570,570,0,570,3009,2450,Reloaded
3871,Squig #3871,Reloaded,,Sky,80,Beige Elf,80,Squig Elf,80,Ninja,105,Gold Digger,100,Cyclops,65,Angel,140,None,0,650,650,0,650,1332,110,Reloaded
3872,Squig #3872,Reloaded,,Pink Portal,80,Beige Elf,80,Squig Elf,80,Green Polo,90,Duck,95,Cyclops,65,Rainbow,130,None,0,620,620,0,620,1611,517,Reloaded
3873,Squig #3873,Reloaded,,Green,60,Purple,80,Squig,75,Cowboy Red,90,Oh,70,Anger Cyclops,75,Iridescent Sunhat,115,Multi Earring,25,590,590,0,590,2328,1522,Reloaded
3874,Squig #3874,Reloaded,,Purple Splash,70,Dark Brown Elf,80,Squig Elf,80,Green Tee,85,Blue Tongue,85,Angry Cyclops,70,Ugly Black Cap,95,None,0,565,565,0,565,3212,2713,Reloaded
3875,Squig #3875,Reloaded,,Pink Boom,70,Brown Elf,80,Squig Elf,80,Blue Puffy,90,Revive Pill,95,Angry Triple Lashes,75,Brown Pigtails,95,None,0,585,585,0,585,2479,1724,Reloaded
3876,Squig #3876,Reloaded,,Grey Portal,80,Brown Elf,80,Squig Elf,80,Purple Hoodie,85,Oh,70,Bionic Lashes,80,Boom Bucket,115,None,0,590,590,0,590,2328,1522,Reloaded
3877,Squig #3877,Reloaded,,Pink Splash,70,Brown Elf,80,Squig Elf,80,Basketball Yellow,100,Oh,70,Triple Lashes,65,Dennis Blonde,110,None,0,575,575,0,575,2816,2189,Reloaded
3878,Squig #3878,Reloaded,,Pink Boom,70,Purple,80,Squig,75,Blue Overalls,90,Sad,70,Angry Cyclops Lashes,75,Afro Blonde,95,None,0,555,555,0,555,3577,3233,Reloaded
3879,Squig #3879,Reloaded,,Green,60,Beige Elf,80,Squig Elf,80,White Tank,80,Afraid,70,Sleepy Triple,75,Yellow Sunhat,95,None,0,540,540,0,540,4073,3927,Reloaded
3880,Squig #3880,Reloaded,,Yellow Boom,70,Beige Elf,80,Squig Elf,80,Airplane Emergency Vest,105,Afraid,70,Bionic,80,Brain Bucket,110,None,0,595,595,0,595,2191,1327,Reloaded
3881,Squig #3881,Reloaded,,Green Portal,80,Brown,70,Squig,75,Black Sweat,80,Toothless,75,Angry Cyclops Lashes,75,Buoy,125,None,0,580,580,0,580,2630,1928,Reloaded
3882,Squig #3882,Reloaded,,Light Blue Splash,70,Crystal,110,Squig,75,Black Tank,80,Afraid,70,Bionic,80,Brain Bucket,110,None,0,595,595,0,595,2191,1327,Reloaded
3883,Squig #3883,Reloaded,,Green Portal,80,Dark Brown,70,Squig,75,Ugly Fighting Club Belt,105,Neutral,65,Anger Cyclops,75,Sombrero,110,None,0,580,580,0,580,2630,1928,Reloaded
3884,Squig #3884,Reloaded,,Green Boom,70,Brown,70,Squig,75,Pink Surf Lycra,90,Afraid,70,Bionic,80,Bow,90,None,0,545,545,0,545,3920,3709,Reloaded
3885,Squig #3885,Reloaded,,Orange,60,Dark Brown,70,Squig,75,'67 Jersey,105,Duck,95,Sleepy Triple,75,Green Beanie,90,None,0,570,570,0,570,3009,2450,Reloaded
3886,Squig #3886,Reloaded,,Purple Boom,70,Beige Elf,80,Squig Elf,80,Ugly Side of the Moon,105,Neutral,65,Bionic,80,Gold Construction Cone,140,Smile Necklace,30,650,650,0,650,1332,110,Reloaded
3887,Squig #3887,Reloaded,,Purple,60,Beige Elf,80,Squig Elf,80,White Tee,85,Smile,70,Suspect Cyclops,80,Green Visor,110,None,0,565,565,0,565,3212,2713,Reloaded
3888,Squig #3888,Reloaded,,Yellow,60,Brown,70,Squig,75,Flowers Overalls,95,Open,70,Triple Lashes,65,Iridescent Sunhat,115,None,0,550,550,0,550,3760,3487,Reloaded
3889,Squig #3889,Reloaded,,Sky,80,Purple Elf,85,Squig Elf,80,Green Tee,85,Sad,70,Triple,65,Blonde Pigtails,95,None,0,560,560,0,560,3390,2969,Reloaded
3890,Squig #3890,Reloaded,,Orange Boom,70,Zombie,100,Zombie,110,Yellow Pink Polo,85,Neutral,65,Triple,65,Umbrella Hat,120,None,0,615,615,0,615,1715,658,Reloaded
3891,Squig #3891,Reloaded,,Green,60,Crystal Elf,115,Squig Elf,80,Pink Hoodie,85,Smile,70,Angry Cyclops,70,Cowboy,95,None,0,575,575,0,575,2816,2189,Reloaded
3892,Squig #3892,Reloaded,,Pink Boom,70,Dark Brown,70,Squig,75,White Tank,80,Neutral,65,Sleepy Triple,75,Bag,140,None,0,575,575,0,575,2816,2189,Reloaded
3893,Squig #3893,Reloaded,,Green Portal,80,Dark Brown,70,Squig,75,Beige Jacket,90,Neutral,65,Cyclops Lashes,65,Pink Sunhat,90,None,0,535,535,0,535,4193,4092,Reloaded
3894,Squig #3894,Reloaded,,Green Boom,70,Gold,105,Squig,75,White Tank,80,Giant Tongue,90,Angry Triple Lashes,75,Umbrella Hat,120,None,0,615,615,0,615,1715,658,Reloaded
3895,Squig #3895,Reloaded,,Orange,60,Beige Elf,80,Squig Elf,80,Green White Polo,90,Smile,70,Cyclops,65,Mountie,95,None,0,540,540,0,540,4073,3927,Reloaded
3896,Squig #3896,Reloaded,,Orange,60,Dark Brown,70,Squig,75,Flame Sweat,95,Neutral,65,Bionic,80,Blindfoil,120,None,0,565,565,0,565,3212,2713,Reloaded
3897,Squig #3897,Reloaded,,Yellow Splash,70,Purple Elf,85,Squig Elf,80,White Sweat,90,Tongue,80,Angry Cyclops Lashes,75,Cactus,125,None,0,605,605,0,605,1936,962,Reloaded
3898,Squig #3898,Reloaded,,Yellow Boom,70,Brown Elf,80,Squig Elf,80,Ugly Side of the Moon,105,Mustache,85,Suspect Cyclops,80,Pink Bowl,85,None,0,585,585,0,585,2479,1724,Reloaded
3899,Squig #3899,Reloaded,,Pink,60,Dark Brown Elf,80,Squig Elf,80,Yellow Pink Polo,85,Afraid,70,Suspect Cyclops,80,Afro Blonde,95,Dino,45,595,595,0,595,2191,1327,Reloaded
3900,Squig #3900,Reloaded,,Orange Boom,70,Dark Brown,70,Squig,75,Chain,95,Sad,70,Triple,65,Yellow Bowl,85,None,0,530,530,0,530,4307,4255,Reloaded
3901,Squig #3901,Reloaded,,Purple,60,Purple,80,Squig,75,Naked,90,Open,70,Cyclops,65,Pink Bowl,85,None,0,525,525,0,525,4368,4335,Reloaded
3902,Squig #3902,Reloaded,,Green Boom,70,Dark Brown,70,Squig,75,Black Sweat,80,Smile,70,Cyclops Lashes,65,Ski Goggles,110,None,0,540,540,0,540,4073,3927,Reloaded
3903,Squig #3903,Reloaded,,Grey,60,Green,80,Squig,75,White Tank,80,Open,70,Bionic Lashes,80,Headphones,105,None,0,550,550,0,550,3760,3487,Reloaded
3904,Squig #3904,Reloaded,,Grey,60,Beige,70,Squig,75,Cowboy Red,90,Open,70,Cyclops Lashes,65,Dennis Pink,105,None,0,535,535,0,535,4193,4092,Reloaded
3905,Squig #3905,Reloaded,,Green Splash,70,Dark Brown,70,Squig,75,Green Tee,85,Afraid,70,Bionic Lashes,80,Cowboy,95,None,0,545,545,0,545,3920,3709,Reloaded
3906,Squig #3906,Reloaded,,Light Blue Splash,70,Dark Brown Elf,80,Squig Elf,80,Green Tee,85,Smile,70,Cyclops,65,Lobby,110,None,0,560,560,0,560,3390,2969,Reloaded
3907,Squig #3907,Reloaded,,Yellow Splash,70,Beige,70,Squig,75,Beavis Tee,105,Sad,70,Anger Cyclops,75,Blonde Hair Bandana,90,Gold Earring,20,575,575,0,575,2816,2189,Reloaded
3908,Squig #3908,Reloaded,,Grey,60,Green,80,Squig,75,White Sweat,90,Open,70,Angry Triple Lashes,75,Green Visor,110,None,0,560,560,0,560,3390,2969,Reloaded
3909,Squig #3909,Reloaded,,Light Blue Portal,85,Beige Elf,80,Squig Elf,80,Purple Hoodie,85,Neutral,65,Angry Cyclops,70,Donuts,125,None,0,590,590,0,590,2328,1522,Reloaded
3910,Squig #3910,Reloaded,,Pink Portal,80,Beige Elf,80,Squig Elf,80,Brown Suit,100,Smile,70,Suspect Cyclops,80,Fire,110,Piranha,50,650,650,0,650,1332,110,Reloaded
3911,Squig #3911,Reloaded,,Yellow Portal,85,Dark Brown,70,Squig,75,Pink Surf Lycra,90,Oh,70,Angry Triple,75,Blue Ugly Cap,95,None,0,560,560,0,560,3390,2969,Reloaded
3912,Squig #3912,Reloaded,,Light Blue,60,Dark Zombie,95,Zombie,110,Chain,95,Neutral,65,Triple,65,Boom Bucket,115,None,0,605,605,0,605,1936,962,Reloaded
3913,Squig #3913,Reloaded,,Grey Boom,70,Dark Zombie,95,Zombie,110,White Tee Red Bandana,90,Toothless,75,Angry Triple Lashes,75,Buoy,125,None,0,640,640,0,640,1395,194,Reloaded
3914,Squig #3914,Reloaded,,Green Boom,70,Gold,105,Squig,75,Cowboy Green,100,Open,70,Surgery,85,Black Backwards Cap,95,None,0,600,600,0,600,2048,1127,Reloaded
3915,Squig #3915,Reloaded,,Pink Splash,70,Purple Elf,85,Squig Elf,80,Varsity Green,95,Open,70,Angry Cyclops,70,Skate Black,115,None,0,585,585,0,585,2479,1724,Reloaded
3916,Squig #3916,Reloaded,,Green,60,Dark Brown Elf,80,Squig Elf,80,Naked,90,Sad,70,Angry Triple Lashes,75,Mono Pigtail,105,None,0,560,560,0,560,3390,2969,Reloaded
3917,Squig #3917,Reloaded,,Portal,95,Beige,70,Squig,75,Born Ugly Tank Yellow,90,Oh,70,Cyclops Lashes,65,Pink Cowboy,100,None,0,565,565,0,565,3212,2713,Reloaded
3918,Squig #3918,Reloaded,,Grey Boom,70,Purple Elf,85,Squig Elf,80,Black Tee,85,Smile,70,Angry Cyclops,70,Crown,110,None,0,570,570,0,570,3009,2450,Reloaded
3919,Squig #3919,Reloaded,,Sky,80,Green,80,Squig,75,Red Tracksuit,90,Smile,70,Triple Lashes,65,Afro Blonde,95,None,0,555,555,0,555,3577,3233,Reloaded
3920,Squig #3920,Reloaded,,Sky,80,Beige Elf,80,Squig Elf,80,Dog Tank,85,Neutral,65,Triple,65,Pink Ugly Cap,95,None,0,550,550,0,550,3760,3487,Reloaded
3921,Squig #3921,Reloaded,,Grey Boom,70,Brown Elf,80,Squig Elf,80,Jedi,100,Ball Gag,100,Bionic,80,Yellow Bowl,85,None,0,595,595,0,595,2191,1327,Reloaded
3922,Squig #3922,Reloaded,,Pink,60,Green,80,Squig,75,Green Polo,90,Tongue,80,Cyclops,65,Goggles,120,None,0,570,570,0,570,3009,2450,Reloaded
3923,Squig #3923,Reloaded,,Orange,60,Beige,70,Squig,75,Blue Puffy,90,Tongue,80,Triple Lashes,65,Beer Bucket,115,None,0,555,555,0,555,3577,3233,Reloaded
3924,Squig #3924,Reloaded,,Yellow Boom,70,Brown,70,Squig,75,Ugly Football Club Black,95,Giant Tongue,90,Angry Triple Lashes,75,Proud To Be Ugly,115,None,0,590,590,0,590,2328,1522,Reloaded
3925,Squig #3925,Reloaded,,Yellow Boom,70,Green Elf,85,Squig Elf,80,White Tee,85,Neutral,65,Cyclops Lashes,65,I Need TP,110,Sad Necklace,35,595,595,0,595,2191,1327,Reloaded
3926,Squig #3926,Reloaded,,Orange Portal,80,Dark Brown Elf,80,Squig Elf,80,Born Ugly Tank,90,Sewn,90,Cyclops Lashes,65,Beer Bucket,115,None,0,600,600,0,600,2048,1127,Reloaded
3927,Squig #3927,Reloaded,,Yellow Boom,70,Dark Brown,70,Squig,75,Born Ugly Tee,85,Ugly Candy,105,Triple,65,Purple Punk,90,Smile Necklace,30,590,590,0,590,2328,1522,Reloaded
3928,Squig #3928,Reloaded,,Yellow Boom,70,Beige,70,Squig,75,Varsity Green,95,Afraid,70,Sleepy Triple,75,VR Goggles,120,Gold Earring,20,595,595,0,595,2191,1327,Reloaded
3929,Squig #3929,Reloaded,,Orange,60,Beige,70,Squig,75,Black Tee,85,Neutral,65,Anger Cyclops,75,Jason,130,None,0,560,560,0,560,3390,2969,Reloaded
3930,Squig #3930,Reloaded,,Light Blue Boom,70,Dark Zombie,95,Zombie,110,Baseball Jersey Blue,90,Blue Tongue,85,Angry Triple Lashes,75,White Bowl,95,Monocle,40,660,660,0,660,1305,71,Reloaded
